-DOCSTART- -X- -X- O
murdered O O I-PLOT
in O O I-PLOT
their O O I-PLOT
sleep O O I-PLOT

johnny O O B-ACTOR
depp O O I-ACTOR
plays O O O
the O O O
mad O O B-CHARACTER_NAME
hatter O O I-CHARACTER_NAME
in O O O
tim O O B-DIRECTOR
burton O O I-DIRECTOR
s O O O
version O O O
of O O O
this O O O
classic O O B-PLOT
story O O O
about O O O
a O O B-PLOT
girl O O I-PLOT
who O O I-PLOT
falls O O I-PLOT
down O O I-PLOT
a O O I-PLOT
rabbit O O I-PLOT
hole O O I-PLOT

johny O O B-ACTOR
depp O O I-ACTOR
lends O O O
his O O O
voice O O O
in O O O
this O O O
movie O O O
to O O O
a O O O
chameleon O O B-PLOT
who O O I-PLOT
finds O O I-PLOT
himself O O I-PLOT
in O O I-PLOT
a O O I-PLOT
town O O I-PLOT
of O O I-PLOT
dirt O O I-PLOT
with O O I-PLOT
a O O I-PLOT
limited O O I-PLOT
water O O I-PLOT
supply O O I-PLOT

jude O O B-ACTOR
law O O I-ACTOR
stars O O O
in O O O
this O O O
futuristic O O B-GENRE
crime O O I-GENRE
drama O O I-GENRE
about O O O
artificial O O B-PLOT
organs O O I-PLOT
being O O I-PLOT
bought O O I-PLOT
on O O I-PLOT
credit O O I-PLOT
in O O O
this O O O
2010 O O B-YEAR
feature O O O

judy O O B-QUOTE
i O O I-QUOTE
m O O I-QUOTE
gonna O O I-QUOTE
have O O I-QUOTE
sex O O I-QUOTE
with O O I-QUOTE
that O O I-QUOTE
man O O I-QUOTE

julie O O B-ACTOR
andrews O O I-ACTOR
starred O O O
in O O O
what O O O
1967 O O B-YEAR
musical O O B-GENRE
as O O O
a O O B-PLOT
woman O O I-PLOT
set O O I-PLOT
on O O I-PLOT
marrying O O I-PLOT
her O O I-PLOT
wealthy O O I-PLOT
boss O O I-PLOT

kate O O B-ACTOR
winslet O O I-ACTOR
and O O O
leonardo O O B-ACTOR
dicaprio O O I-ACTOR
star O O O
in O O O
this O O O
tragic O O B-PLOT
love O O I-PLOT
story O O I-PLOT
that O O O
spans O O O
more O O O
than O O O
3 O O O
hours O O O
long O O O
and O O O
garnered O O O
some O O O
gigantic O O B-OPINION
sales O O O

kermit O O B-CHARACTER_NAME
ms O O I-CHARACTER_NAME
piggy O O I-CHARACTER_NAME
and O O I-CHARACTER_NAME
fozzy O O I-CHARACTER_NAME
are O O O
the O O O
main O O O
characters O O O
in O O O
what O O O
movie O O O
inspired O O O
by O O O
jim O O B-ORIGIN
henson O O I-ORIGIN

kevin O O B-ACTOR
bacon O O I-ACTOR
finds O O B-PLOT
himself O O I-PLOT
in O O I-PLOT
a O O I-PLOT
town O O I-PLOT
that O O I-PLOT
has O O I-PLOT
very O O I-PLOT
strict O O I-PLOT
rules O O I-PLOT
and O O I-PLOT
he O O I-PLOT
makes O O I-PLOT
out O O I-PLOT
to O O I-PLOT
change O O I-PLOT
that O O I-PLOT

kevin O O B-ACTOR
costner O O I-ACTOR
starts O O B-PLOT
in O O I-PLOT
this O O I-PLOT
movies O O I-PLOT
in O O I-PLOT
which O O I-PLOT
a O O I-PLOT
lieutenant O O I-PLOT
is O O I-PLOT
sent O O I-PLOT
to O O I-PLOT
a O O I-PLOT
western O O I-PLOT
civil O O I-PLOT
war O O I-PLOT
outposts O O I-PLOT
there O O I-PLOT
is O O I-PLOT
comes O O I-PLOT
in O O I-PLOT
contact O O I-PLOT
with O O I-PLOT
wolves O O I-PLOT
and O O I-PLOT
indians O O I-PLOT

kevin O O B-ACTOR
james O O I-ACTOR
is O O O
a O O B-PLOT
high O O I-PLOT
school O O I-PLOT
teacher O O I-PLOT
who O O I-PLOT
wants O O I-PLOT
to O O I-PLOT
become O O I-PLOT
a O O I-PLOT
mixed O O I-PLOT
martial O O I-PLOT
arts O O I-PLOT
fighter O O I-PLOT
in O O O
this O O O
2012 O O B-YEAR
comedy O O B-GENRE

kids O O B-PLOT
go O O I-PLOT
to O O I-PLOT
camp O O I-PLOT
crystal O O I-PLOT
lake O O I-PLOT
and O O I-PLOT
have O O I-PLOT
to O O I-PLOT
deal O O I-PLOT
with O O I-PLOT
a O O I-PLOT
scary O O I-PLOT
killer O O I-PLOT
on O O I-PLOT
the O O I-PLOT
loose O O I-PLOT

known O O O
as O O O
a O O O
christmas O O B-GENRE
classic O O O
this O O O
film O O O
tells O O O
the O O B-PLOT
story O O I-PLOT
of O O I-PLOT
a O O I-PLOT
man O O I-PLOT
who O O I-PLOT
finds O O I-PLOT
out O O I-PLOT
what O O I-PLOT
life O O I-PLOT
would O O I-PLOT
be O O I-PLOT
like O O I-PLOT
if O O I-PLOT
he O O I-PLOT
did O O I-PLOT
n O O I-PLOT
t O O I-PLOT
exist O O I-PLOT
famous O O O
tagline O O B-QUOTE
every O O O
time O O O
a O O O
bell O O O
rings O O O
an O O O
angel O O O
gets O O O
his O O O
wings O O O
what O O O
is O O O
the O O O
name O O O
of O O O
this O O O
film O O O

kristen O O B-ACTOR
bell O O I-ACTOR
sigourney O O I-ACTOR
weaver O O I-ACTOR
jamie O O I-ACTOR
lee O O I-ACTOR
curtis O O I-ACTOR
and O O O
even O O O
betty O O B-ACTOR
white O O I-ACTOR
star O O O
in O O O
this O O O
amazing O O B-OPINION
funny O O O
movie O O O
about O O O
how O O O
high O O B-PLOT
school O O I-PLOT
bullies O O I-PLOT
that O O I-PLOT
reappear O O I-PLOT
in O O I-PLOT
your O O I-PLOT
future O O I-PLOT

kristen O O B-ACTOR
wiig O O I-ACTOR
leads O O O
an O O O
funny O O B-OPINION
female O O O
cast O O O
in O O O
this O O O
comedy O O B-GENRE
about O O O
a O O B-PLOT
friend O O I-PLOT
s O O I-PLOT
impending O O I-PLOT
nuptials O O I-PLOT

late O O O
40 O O B-YEAR
s O O I-YEAR
romantic O O B-GENRE
comedy O O I-GENRE
that O O O
had O O O
audrey O O B-ACTOR
hepburn O O I-ACTOR
as O O O
a O O B-PLOT
lawyer O O I-PLOT
who O O I-PLOT
disagrees O O I-PLOT
with O O I-PLOT
her O O I-PLOT
lawyer O O I-PLOT
husband O O I-PLOT
over O O I-PLOT
a O O I-PLOT
domestic O O I-PLOT
case O O I-PLOT

leo O O B-ACTOR
dicaprio O O I-ACTOR
plays O O O
a O O B-PLOT
cop O O I-PLOT
who O O I-PLOT
infiltrates O O I-PLOT
jack O O B-ACTOR
nicholson O O I-ACTOR
s O O O
mob O O B-PLOT
in O O I-PLOT
a O O I-PLOT
movie O O I-PLOT
in O O I-PLOT
which O O I-PLOT
nearly O O I-PLOT
everyone O O I-PLOT
dies O O I-PLOT

leonardo O O B-ACTOR
decaprio O O I-ACTOR
and O O O
joseph O O B-ACTOR
gordon O O I-ACTOR
levitt O O I-ACTOR
star O O O
in O O O
this O O O
thriller O O B-GENRE
about O O O
a O O B-PLOT
group O O I-PLOT
of O O I-PLOT
people O O I-PLOT
who O O I-PLOT
break O O I-PLOT
into O O I-PLOT
peoples O O I-PLOT
dreams O O I-PLOT
to O O I-PLOT
steal O O I-PLOT
their O O I-PLOT
memories O O I-PLOT
and O O I-PLOT
thoughts O O I-PLOT

liam O O B-ACTOR
neeson O O I-ACTOR
and O O O
catherine O O B-ACTOR
zeta O O I-ACTOR
jones O O I-ACTOR
get O O B-PLOT
stalked O O I-PLOT
tormented O O I-PLOT
and O O I-PLOT
tortured O O I-PLOT
in O O I-PLOT
a O O I-PLOT
haunted O O I-PLOT
house O O I-PLOT
all O O I-PLOT
in O O I-PLOT
the O O I-PLOT
name O O I-PLOT
of O O I-PLOT
studying O O I-PLOT
fear O O I-PLOT

liam O O B-ACTOR
neeson O O I-ACTOR
reprises O O O
his O O O
role O O O
in O O O
this O O O
action O O B-GENRE
movie O O I-GENRE
sequel O O B-RELATIONSHIP
dealing O O B-PLOT
with O O I-PLOT
a O O I-PLOT
retired O O I-PLOT
cia O O I-PLOT
agent O O I-PLOT

liam O O B-ACTOR
neeson O O I-ACTOR
stars O O O
in O O O
this O O O
black O O B-GENRE
and O O I-GENRE
white O O I-GENRE
film O O O
about O O O
a O O B-PLOT
man O O I-PLOT
trying O O I-PLOT
to O O I-PLOT
save O O I-PLOT
jews O O I-PLOT
from O O I-PLOT
persecution O O I-PLOT
by O O I-PLOT
nazis O O I-PLOT

love O O B-PLOT
able O O I-PLOT
goof O O I-PLOT
ball O O I-PLOT
finds O O I-PLOT
out O O I-PLOT
that O O I-PLOT
his O O I-PLOT
parents O O I-PLOT
where O O I-PLOT
once O O I-PLOT
famous O O I-PLOT
porn O O I-PLOT
stars O O I-PLOT
he O O I-PLOT
tries O O I-PLOT
to O O I-PLOT
get O O I-PLOT
into O O I-PLOT
the O O I-PLOT
industry O O I-PLOT

made O O B-ORIGIN
for O O I-ORIGIN
british O O I-ORIGIN
television O O I-ORIGIN
and O O O
originally O O B-ORIGIN
screened O O I-ORIGIN
by O O I-ORIGIN
the O O I-ORIGIN
bbc O O I-ORIGIN
in O O I-ORIGIN
april O O B-YEAR
1995 O O I-YEAR
this O O O
film O O O
starring O O O
amanda O O B-ACTOR
root O O I-ACTOR
was O O O
released O O O
theatrically O O O
around O O O
the O O O
rest O O O
of O O O
the O O O
world O O O

many O O O
people O O O
will O O B-PLOT
always O O I-PLOT
have O O I-PLOT
paris O O I-PLOT
after O O O
seeing O O O
this O O O
movie O O O
set O O O
in O O O
africa O O B-PLOT
during O O I-PLOT
world O O I-PLOT
war O O I-PLOT
ii O O I-PLOT

marines O O O
from O O O
camp O O O
pendleton O O O
helped O O O
train O O O
the O O O
actors O O O
for O O O
their O O O
roles O O O
educating O O O
them O O O
in O O O
the O O O
marine O O O
lifestyle O O O
a O O O
number O O O
of O O O
actual O O O
marines O O O
also O O O
appear O O O
as O O O
extras O O O
in O O O
this O O O
film O O O
to O O O
thank O O O
them O O O
a O O O
sneak O O O
preview O O O
of O O O
the O O O
film O O O
was O O O
shown O O O
at O O O
camp O O O
pendleton O O O
on O O O
march O O O
3 O O O
rd O O O
2011 O O O

mark O O B-ACTOR
wahlberg O O I-ACTOR
and O O O
will O O B-ACTOR
ferrell O O I-ACTOR
star O O O
in O O O
a O O O
buddy O O B-PLOT
cop O O I-PLOT
comedy O O B-GENRE
of O O O
two O O B-PLOT
completely O O I-PLOT
mismatched O O I-PLOT
partners O O I-PLOT

mark O O B-ACTOR
wahlberg O O I-ACTOR
stars O O O
as O O O
a O O B-PLOT
man O O I-PLOT
who O O I-PLOT
got O O I-PLOT
a O O I-PLOT
teddy O O I-PLOT
bear O O I-PLOT
as O O I-PLOT
a O O I-PLOT
child O O I-PLOT
that O O I-PLOT
came O O I-PLOT
alive O O I-PLOT
and O O I-PLOT
grew O O I-PLOT
up O O I-PLOT
with O O I-PLOT
him O O I-PLOT
seth O O B-ACTOR
mcfarlane O O I-ACTOR
voices O O B-PLOT
the O O I-PLOT
grown O O I-PLOT
up O O I-PLOT
bear O O I-PLOT

marlon O O B-ACTOR
brando O O I-ACTOR
played O O O
colonel O O B-CHARACTER_NAME
kurtz O O I-CHARACTER_NAME
in O O O
this O O O
journey O O B-PLOT
into O O I-PLOT
the O O I-PLOT
heart O O I-PLOT
of O O I-PLOT
darkness O O I-PLOT
set O O I-PLOT
during O O I-PLOT
the O O I-PLOT
vietnam O O I-PLOT
war O O I-PLOT
directed O O O
by O O O
frances O O B-DIRECTOR
ford O O I-DIRECTOR
coppola O O I-DIRECTOR

marlon O O B-ACTOR
brando O O I-ACTOR
stars O O O
as O O O
an O O O
ex O O B-PLOT
prize O O I-PLOT
fighter O O I-PLOT
turned O O I-PLOT
longshoreman O O I-PLOT
struggles O O I-PLOT
to O O I-PLOT
stand O O I-PLOT
up O O I-PLOT
to O O I-PLOT
his O O I-PLOT
corrupt O O I-PLOT
union O O I-PLOT
bosses O O I-PLOT
in O O O
this O O O
classic O O B-PLOT
1954 O O B-YEAR
drama O O B-GENRE

martin O O B-DIRECTOR
scorsese O O I-DIRECTOR
directs O O O
a O O O
film O O O
where O O B-PLOT
a O O I-PLOT
robber O O I-PLOT
turns O O I-PLOT
into O O I-PLOT
a O O I-PLOT
mass O O I-PLOT
murderer O O I-PLOT
for O O I-PLOT
financial O O I-PLOT
gain O O I-PLOT
and O O I-PLOT
attention O O I-PLOT

masterpiece O O O
from O O O
quentin O O B-DIRECTOR
tarantino O O I-DIRECTOR
features O O O
samuel O O B-ACTOR
l O O I-ACTOR
jackson O O I-ACTOR
and O O O
johnny O O B-ACTOR
travolta O O I-ACTOR
as O O O
clumsy O O B-PLOT
thugs O O I-PLOT
along O O O
with O O O
bruce O O B-ACTOR
willis O O I-ACTOR
uma O O I-ACTOR
thurman O O I-ACTOR
and O O O
other O O O
stars O O O

matt O O B-ACTOR
damon O O I-ACTOR
and O O O
emily O O B-ACTOR
blunt O O I-ACTOR
star O O O
in O O O
this O O O
romantic O O B-GENRE
action O O I-GENRE
film O O I-GENRE
as O O O
a O O O
ballerina O O B-PLOT
and O O I-PLOT
politician O O I-PLOT
who O O I-PLOT
fall O O I-PLOT
in O O I-PLOT
love O O I-PLOT
but O O I-PLOT
are O O I-PLOT
troubled O O I-PLOT
by O O I-PLOT
mysterious O O I-PLOT
men O O I-PLOT
who O O I-PLOT
conspire O O I-PLOT
against O O I-PLOT
their O O I-PLOT
love O O I-PLOT
affair O O I-PLOT

matt O O B-ACTOR
damon O O I-ACTOR
stars O O O
as O O O
a O O B-PLOT
man O O I-PLOT
searching O O I-PLOT
for O O I-PLOT
his O O I-PLOT
identity O O I-PLOT
in O O I-PLOT
the O O I-PLOT
face O O I-PLOT
of O O I-PLOT
danger O O I-PLOT
in O O O
this O O O
movie O O O
based O O B-ORIGIN
on O O I-ORIGIN
robert O O I-ORIGIN
ludlum O O I-ORIGIN
s O O I-ORIGIN
novel O O I-ORIGIN

matthew O O B-ACTOR
broderick O O I-ACTOR
and O O O
nathan O O B-ACTOR
lane O O I-ACTOR
decide O O O
to O O O
create O O B-PLOT
a O O I-PLOT
musical O O I-PLOT
with O O I-PLOT
the O O I-PLOT
intent O O I-PLOT
to O O I-PLOT
flop O O I-PLOT
in O O I-PLOT
order O O I-PLOT
to O O I-PLOT
make O O I-PLOT
a O O I-PLOT
quick O O I-PLOT
buck O O I-PLOT

matthew O O B-ACTOR
broderick O O I-ACTOR
dustin O O I-ACTOR
hoffman O O I-ACTOR
and O O O
emma O O B-ACTOR
watson O O I-ACTOR
all O O O
lend O O O
their O O O
voices O O O
for O O O
the O O O
misfit O O O
band O O B-PLOT
of O O I-PLOT
heroes O O I-PLOT
in O O O
this O O O
2008 O O B-YEAR
animation O O B-GENRE

matthew O O B-ACTOR
broderick O O I-ACTOR
leads O O O
a O O B-PLOT
civil O O I-PLOT
war O O I-PLOT
unit O O I-PLOT
of O O I-PLOT
all O O I-PLOT
black O O I-PLOT
soldiers O O I-PLOT
in O O I-PLOT
this O O I-PLOT
period O O I-PLOT
piece O O I-PLOT

matthew O O B-ACTOR
mcconaughey O O I-ACTOR
and O O O
christian O O B-ACTOR
bale O O I-ACTOR
battle O O B-PLOT
dragons O O I-PLOT
in O O I-PLOT
this O O I-PLOT
post O O I-PLOT
apocalyotic O O I-PLOT
action O O B-GENRE
picture O O I-GENRE
set O O B-PLOT
in O O I-PLOT
2020 O O I-PLOT
britain O O I-PLOT

mel O O B-ACTOR
gibson O O I-ACTOR
and O O O
glen O O B-ACTOR
close O O I-ACTOR
star O O O
in O O O
this O O O
1990 O O B-YEAR
shakespeare O O B-ORIGIN
feature O O O
about O O O
a O O B-PLOT
prince O O I-PLOT
seeking O O I-PLOT
revenge O O I-PLOT
against O O I-PLOT
the O O I-PLOT
one O O I-PLOT
who O O I-PLOT
killed O O I-PLOT
his O O I-PLOT
father O O I-PLOT

mel O O B-ACTOR
gibson O O I-ACTOR
initially O O O
turned O O O
down O O O
the O O O
role O O O
of O O O
william O O B-CHARACTER_NAME
wallace O O I-CHARACTER_NAME
because O O O
he O O O
felt O O O
he O O O
was O O O
too O O O
old O O O
for O O O
the O O O
part O O O
in O O O
this O O O
1995 O O B-YEAR
oscar O O B-AWARD
winner O O I-AWARD

mel O O B-ACTOR
gibson O O I-ACTOR
played O O O
the O O O
title O O O
character O O O
in O O O
this O O O
shakespeare O O B-ORIGIN
tragic O O I-ORIGIN
play O O I-ORIGIN
turned O O I-ORIGIN
movie O O I-ORIGIN
in O O O
1990 O O B-YEAR

mel O O B-ACTOR
gibson O O I-ACTOR
stars O O O
as O O B-PLOT
homicide O O I-PLOT
detective O O I-PLOT
thomas O O B-CHARACTER_NAME
craven O O I-CHARACTER_NAME
investigating O O B-PLOT
the O O I-PLOT
death O O I-PLOT
of O O I-PLOT
his O O I-PLOT
activist O O I-PLOT
daughter O O I-PLOT
in O O O
this O O O
2010 O O B-YEAR
crime O O B-GENRE
drama O O I-GENRE

melodramatic O O B-GENRE
comedy O O I-GENRE
movie O O O
starring O O O
shirley O O B-ACTOR
mcclain O O I-ACTOR
jack O O I-ACTOR
nicholson O O I-ACTOR
and O O O
a O O O
dying O O O
debra O O B-ACTOR
winger O O I-ACTOR

memorable O O O
lines O O O
from O O O
this O O O
film O O O
include O O O
i O O B-QUOTE
m O O I-QUOTE
the O O I-QUOTE
king O O I-QUOTE
of O O I-QUOTE
the O O I-QUOTE
world O O I-QUOTE
and O O O
i O O B-QUOTE
ll O O I-QUOTE
never O O I-QUOTE
let O O I-QUOTE
go O O I-QUOTE
jack O O I-QUOTE
i O O I-QUOTE
ll O O I-QUOTE
never O O I-QUOTE
let O O I-QUOTE
go O O I-QUOTE

meryl O O B-ACTOR
streep O O I-ACTOR
allegedly O O O
put O O O
on O O O
15 O O O
20 O O O
pounds O O O
of O O O
weight O O O
for O O O
her O O O
role O O O
in O O O
this O O O
1995 O O B-YEAR
romance O O B-GENRE
as O O O
a O O O
middle O O B-PLOT
aged O O I-PLOT
housewife O O I-PLOT

michael O O B-ACTOR
fassbender O O I-ACTOR
plays O O O
an O O O
android O O B-PLOT
in O O O
this O O O
2012 O O B-YEAR
prequel O O B-RELATIONSHIP
to O O I-RELATIONSHIP
alien O O I-RELATIONSHIP
directed O O O
by O O O
ridley O O B-DIRECTOR
scott O O I-DIRECTOR

michael O O B-ACTOR
j O O I-ACTOR
fox O O I-ACTOR
stars O O O
in O O O
the O O O
first O O B-RELATIONSHIP
film O O I-RELATIONSHIP
of O O I-RELATIONSHIP
a O O I-RELATIONSHIP
comedy O O I-RELATIONSHIP
trilogy O O I-RELATIONSHIP
about O O B-PLOT
time O O I-PLOT
travel O O I-PLOT

michael O O B-DIRECTOR
moore O O I-DIRECTOR
won O O O
a O O O
prestigious O O B-AWARD
award O O I-AWARD
at O O O
the O O B-AWARD
cannes O O O
film O O O
festival O O O
for O O O
this O O O
controversial O O B-OPINION
documentary O O B-GENRE

mike O O B-ACTOR
myers O O I-ACTOR
eddie O O I-ACTOR
murphy O O I-ACTOR
and O O O
cameron O O B-ACTOR
diaz O O I-ACTOR
star O O O
in O O O
this O O O
amazing O O O
new O O O
generation O O O
of O O O
animation O O B-GENRE
and O O O
fairy O O B-GENRE
tales O O I-GENRE

morgan O O B-ACTOR
freeman O O I-ACTOR
and O O O
tim O O B-ACTOR
robbins O O I-ACTOR
star O O O
in O O O
this O O O
movie O O B-ORIGIN
version O O I-ORIGIN
of O O I-ORIGIN
a O O I-ORIGIN
steven O O I-ORIGIN
king O O I-ORIGIN
novel O O I-ORIGIN
about O O O
a O O B-PLOT
man O O I-PLOT
falsely O O I-PLOT
accused O O I-PLOT
and O O I-PLOT
put O O I-PLOT
into O O I-PLOT
prison O O I-PLOT

movie O O O
about O O O
a O O O
super O O B-PLOT
hero O O I-PLOT
that O O I-PLOT
can O O I-PLOT
fly O O I-PLOT
with O O I-PLOT
red O O I-PLOT
and O O I-PLOT
blue O O I-PLOT
outfit O O I-PLOT
from O O I-PLOT
another O O I-PLOT
planet O O I-PLOT

movie O O O
based O O B-PLOT
on O O I-PLOT
drugs O O I-PLOT
with O O O
penelope O O B-ACTOR
cruz O O I-ACTOR

movie O O O
where O O O
jennifer O O B-ACTOR
lopez O O I-ACTOR
plays O O O
a O O B-PLOT
woman O O I-PLOT
in O O I-PLOT
her O O I-PLOT
30 O O I-PLOT
s O O I-PLOT
who O O I-PLOT
gets O O I-PLOT
artificially O O I-PLOT
inseminated O O I-PLOT
and O O I-PLOT
meets O O I-PLOT
her O O I-PLOT
beau O O I-PLOT
while O O I-PLOT
pregnant O O I-PLOT

name O O O
2012 O O B-YEAR
s O O O
hit O O O
movie O O O
starring O O O
channing O O B-ACTOR
tatum O O I-ACTOR
that O O O
does O O O
not O O O
involve O O O
boxing O O O
or O O O
hip O O O
hop O O O
dance O O O
moves O O O

name O O O
a O O O
documentary O O B-GENRE
that O O O
was O O O
directed O O O
by O O O
micheal O O B-DIRECTOR
moore O O I-DIRECTOR

name O O O
a O O O
dr O O B-ORIGIN
suess O O I-ORIGIN
animated O O B-GENRE
movie O O O
about O O O
green O O B-PLOT
man O O I-PLOT
who O O I-PLOT
tries O O I-PLOT
to O O I-PLOT
steal O O I-PLOT
all O O I-PLOT
the O O I-PLOT
towns O O I-PLOT
holiday O O I-PLOT
s O O I-PLOT
goods O O I-PLOT
but O O I-PLOT
learns O O I-PLOT
to O O I-PLOT
love O O I-PLOT
it O O I-PLOT
also O O I-PLOT

name O O O
a O O O
movie O O O
that O O O
is O O O
set O O O
in O O O
russia O O O
where O O O
a O O B-PLOT
group O O I-PLOT
of O O I-PLOT
entrepreneurs O O I-PLOT
are O O I-PLOT
trying O O I-PLOT
to O O I-PLOT
survive O O I-PLOT
against O O I-PLOT
a O O I-PLOT
world O O I-PLOT
wide O O I-PLOT
invasion O O I-PLOT
of O O I-PLOT
invisible O O I-PLOT
aliens O O I-PLOT

name O O O
a O O O
movie O O O
which O O O
features O O O
bruce O O B-ACTOR
willis O O I-ACTOR
sylvester O O I-ACTOR
stallone O O I-ACTOR
and O O O
arnold O O B-ACTOR
schwarzenegger O O I-ACTOR
all O O O
in O O O
the O O O
same O O O
scene O O O

name O O O
a O O O
movie O O O
with O O O
the O O O
pop O O O
star O O O
ne O O B-ACTOR
yo O O I-ACTOR
that O O O
involves O O B-PLOT
an O O I-PLOT
alien O O I-PLOT
invasion O O I-PLOT
on O O I-PLOT
the O O I-PLOT
west O O I-PLOT
coast O O I-PLOT

name O O O
an O O O
american O O O
musical O O B-GENRE
where O O O
tony O O B-PLOT
of O O O
the O O O
street O O B-PLOT
gang O O I-PLOT
called O O I-PLOT
the O O I-PLOT
jets O O I-PLOT
falls O O O
for O O O
marion O O B-PLOT
sister O O I-PLOT
of O O I-PLOT
the O O I-PLOT
leader O O I-PLOT
of O O I-PLOT
the O O I-PLOT
rival O O I-PLOT
sharks O O I-PLOT

name O O O
me O O O
a O O O
movie O O O
starring O O O
johnny O O B-ACTOR
depp O O I-ACTOR
about O O O
a O O B-PLOT
skeleton O O I-PLOT
that O O I-PLOT
is O O I-PLOT
the O O I-PLOT
pumpkin O O I-PLOT
king O O I-PLOT

name O O O
me O O O
the O O O
2012 O O B-YEAR
musical O O B-GENRE
starring O O O
anna O O B-ACTOR
kendrick O O I-ACTOR
about O O O
a O O B-PLOT
all O O I-PLOT
girl O O I-PLOT
college O O I-PLOT
a O O I-PLOT
cappella O O I-PLOT
group O O I-PLOT

name O O O
mike O O B-DIRECTOR
judge O O I-DIRECTOR
s O O O
cult O O O
classic O O B-GENRE
about O O O
a O O B-PLOT
group O O I-PLOT
of O O I-PLOT
software O O I-PLOT
writers O O I-PLOT
who O O I-PLOT
decide O O I-PLOT
to O O I-PLOT
try O O I-PLOT
to O O I-PLOT
take O O I-PLOT
money O O I-PLOT
out O O I-PLOT
of O O I-PLOT
their O O I-PLOT
company O O I-PLOT
s O O I-PLOT
bank O O I-PLOT
account O O I-PLOT

name O O O
one O O O
of O O O
the O O O
most O O O
beloved O O O
movies O O O
of O O O
all O O O
time O O O
starring O O O
a O O O
clicking O O O
her O O O
heels O O O
judy O O B-ACTOR
garland O O I-ACTOR
and O O O
pal O O O
toto O O B-PLOT

name O O O
the O O O
1953 O O B-YEAR
film O O O
that O O O
is O O O
about O O O
a O O B-PLOT
group O O I-PLOT
of O O I-PLOT
men O O I-PLOT
that O O I-PLOT
are O O I-PLOT
hired O O I-PLOT
to O O I-PLOT
transport O O I-PLOT
hazardous O O I-PLOT
materials O O I-PLOT
with O O I-PLOT
proper O O I-PLOT
handling O O I-PLOT
materials O O I-PLOT

name O O O
the O O O
1954 O O B-YEAR
japanese O O B-GENRE
period O O I-GENRE
adventure O O I-GENRE
drama O O I-GENRE
movie O O O
directed O O O
by O O O
akira O O B-DIRECTOR
kurosawa O O I-DIRECTOR

name O O O
the O O O
1956 O O B-YEAR
science O O B-GENRE
fiction O O I-GENRE
film O O O
that O O O
features O O O
robby O O B-CHARACTER_NAME
the O O I-CHARACTER_NAME
robot O O I-CHARACTER_NAME
and O O O
garnered O O O
a O O O
special O O B-AWARD
effects O O I-AWARD
oscar O O I-AWARD
nomination O O I-AWARD

name O O O
the O O O
1962 O O B-YEAR
british O O O
epic O O B-GENRE
film O O O
that O O O
stars O O O
peter O O B-ACTOR
o O O I-ACTOR
toole O O I-ACTOR
wearing O O O
a O O O
long O O O
robe O O O
and O O O
turban O O O

name O O O
the O O O
1971 O O B-YEAR
american O O B-GENRE
black O O I-GENRE
comedy O O I-GENRE
romantic O O I-GENRE
drama O O I-GENRE
film O O O
directed O O O
by O O O
hal O O B-DIRECTOR
ashby O O I-DIRECTOR
and O O O
released O O O
by O O O
paramount O O B-DIRECTOR
pictures O O I-DIRECTOR

name O O O
the O O O
1975 O O B-YEAR
academy O O B-AWARD
award O O I-AWARD
winning O O O
film O O O
that O O O
portrays O O O
jack O O B-ACTOR
nicholson O O I-ACTOR
as O O O
a O O O
most O O B-PLOT
interesting O O I-PLOT
patient O O I-PLOT
in O O I-PLOT
a O O I-PLOT
mental O O I-PLOT
hospital O O I-PLOT

name O O O
the O O O
1977 O O B-YEAR
steve O O B-DIRECTOR
spielberg O O I-DIRECTOR
hit O O O
that O O O
stars O O O
richard O O B-ACTOR
dreyfuss O O I-ACTOR
as O O O
a O O O
lineman O O B-PLOT
repairman O O I-PLOT
in O O I-PLOT
indiana O O I-PLOT

name O O O
the O O O
1993 O O B-YEAR
epic O O B-GENRE
movie O O O
starring O O O
liam O O B-ACTOR
neeson O O I-ACTOR
as O O O
a O O O
german O O B-PLOT
businessman O O I-PLOT
that O O I-PLOT
saved O O I-PLOT
over O O I-PLOT
a O O I-PLOT
thousand O O I-PLOT
polish O O I-PLOT
jewish O O I-PLOT
refugees O O I-PLOT
during O O I-PLOT
the O O I-PLOT
holocost O O I-PLOT

name O O O
the O O O
1995 O O B-YEAR
sci O O B-GENRE
